Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (FBS),Item,Year Code,Year,Unit,Value,Flag,Flag Description
FBS,Food Balances (2010-),642,Romania,5142,Food,S2520,Cereals,2021,2021,1000 t,1,I,Imputed value
FBS,Food Balances (2010-),642,Romania,5142,Food,S2531,Potatoes,2021,2021,1000 t,1134,I,Imputed value
FBS,Food Balances (2010-),642,Romania,5142,Food,S2533,Sweet potatoes,2021,2021,1000 t,1,I,Imputed value
FBS,Food Balances (2010-),642,Romania,5142,Food,S2535,Yams,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),643,Russian Federation,5142,Food,S2511,Wheat,2021,2021,1000 t,20077,I,Imputed value
FBS,Food Balances (2010-),643,Russian Federation,5142,Food,S2807,Rice,2021,2021,1000 t,1194,I,Imputed value
FBS,Food Balances (2010-),643,Russian Federation,5142,Food,S2513,Barley,2021,2021,1000 t,146,I,Imputed value
FBS,Food Balances (2010-),643,Russian Federation,5142,Food,S2514,Maize,2021,2021,1000 t,107,I,Imputed value
FBS,Food Balances (2010-),643,Russian Federation,5142,Food,S2515,Rye,2021,2021,1000 t,596,I,Imputed value
FBS,Food Balances (2010-),643,Russian Federation,5142,Food,S2516,Oats,2021,2021,1000 t,460,I,Imputed value
FBS,Food Balances (2010-),643,Russian Federation,5142,Food,S2517,Millet,2021,2021,1000 t,132,I,Imputed value
FBS,Food Balances (2010-),643,Russian Federation,5142,Food,S2518,Sorghum,2021,2021,1000 t,1,I,Imputed value
FBS,Food Balances (2010-),643,Russian Federation,5142,Food,S2520,Cereals,2021,2021,1000 t,613,I,Imputed value
FBS,Food Balances (2010-),643,Russian Federation,5142,Food,S2531,Potatoes,2021,2021,1000 t,12475,I,Imputed value
FBS,Food Balances (2010-),643,Russian Federation,5142,Food,S2533,Sweet potatoes,2021,2021,1000 t,1,I,Imputed value
FBS,Food Balances (2010-),643,Russian Federation,5142,Food,S2535,Yams,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),646,Rwanda,5142,Food,S2511,Wheat,2021,2021,1000 t,111,I,Imputed value
FBS,Food Balances (2010-),646,Rwanda,5142,Food,S2807,Rice,2021,2021,1000 t,237,I,Imputed value
FBS,Food Balances (2010-),646,Rwanda,5142,Food,S2513,Barley,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),646,Rwanda,5142,Food,S2514,Maize,2021,2021,1000 t,347,I,Imputed value
FBS,Food Balances (2010-),646,Rwanda,5142,Food,S2515,Rye,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),646,Rwanda,5142,Food,S2516,Oats,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),646,Rwanda,5142,Food,S2517,Millet,2021,2021,1000 t,5,I,Imputed value
FBS,Food Balances (2010-),646,Rwanda,5142,Food,S2518,Sorghum,2021,2021,1000 t,128,I,Imputed value
FBS,Food Balances (2010-),646,Rwanda,5142,Food,S2520,Cereals,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),646,Rwanda,5142,Food,S2532,Cassava,2021,2021,1000 t,1326,I,Imputed value
FBS,Food Balances (2010-),646,Rwanda,5142,Food,S2531,Potatoes,2021,2021,1000 t,1071,I,Imputed value
FBS,Food Balances (2010-),646,Rwanda,5142,Food,S2533,Sweet potatoes,2021,2021,1000 t,1013,I,Imputed value
FBS,Food Balances (2010-),646,Rwanda,5142,Food,S2535,Yams,2021,2021,1000 t,50,I,Imputed value
FBS,Food Balances (2010-),659,Saint Kitts and Nevis,5142,Food,S2511,Wheat,2021,2021,1000 t,4,I,Imputed value
FBS,Food Balances (2010-),659,Saint Kitts and Nevis,5142,Food,S2807,Rice,2021,2021,1000 t,1,I,Imputed value
FBS,Food Balances (2010-),659,Saint Kitts and Nevis,5142,Food,S2513,Barley,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),659,Saint Kitts and Nevis,5142,Food,S2514,Maize,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),659,Saint Kitts and Nevis,5142,Food,S2515,Rye,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),659,Saint Kitts and Nevis,5142,Food,S2516,Oats,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),659,Saint Kitts and Nevis,5142,Food,S2520,Cereals,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),659,Saint Kitts and Nevis,5142,Food,S2532,Cassava,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),659,Saint Kitts and Nevis,5142,Food,S2531,Potatoes,2021,2021,1000 t,1,I,Imputed value
FBS,Food Balances (2010-),659,Saint Kitts and Nevis,5142,Food,S2533,Sweet potatoes,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),659,Saint Kitts and Nevis,5142,Food,S2535,Yams,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),662,Saint Lucia,5142,Food,S2511,Wheat,2021,2021,1000 t,22,I,Imputed value
FBS,Food Balances (2010-),662,Saint Lucia,5142,Food,S2807,Rice,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),662,Saint Lucia,5142,Food,S2513,Barley,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),662,Saint Lucia,5142,Food,S2514,Maize,2021,2021,1000 t,2,I,Imputed value
FBS,Food Balances (2010-),662,Saint Lucia,5142,Food,S2515,Rye,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),662,Saint Lucia,5142,Food,S2516,Oats,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),662,Saint Lucia,5142,Food,S2520,Cereals,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),662,Saint Lucia,5142,Food,S2532,Cassava,2021,2021,1000 t,1,I,Imputed value
FBS,Food Balances (2010-),662,Saint Lucia,5142,Food,S2531,Potatoes,2021,2021,1000 t,4,I,Imputed value
FBS,Food Balances (2010-),662,Saint Lucia,5142,Food,S2533,Sweet potatoes,2021,2021,1000 t,1,I,Imputed value
FBS,Food Balances (2010-),662,Saint Lucia,5142,Food,S2535,Yams,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),670,Saint Vincent and the Grenadines,5142,Food,S2511,Wheat,2021,2021,1000 t,10,I,Imputed value
FBS,Food Balances (2010-),670,Saint Vincent and the Grenadines,5142,Food,S2807,Rice,2021,2021,1000 t,2,I,Imputed value
FBS,Food Balances (2010-),670,Saint Vincent and the Grenadines,5142,Food,S2513,Barley,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),670,Saint Vincent and the Grenadines,5142,Food,S2514,Maize,2021,2021,1000 t,1,I,Imputed value
FBS,Food Balances (2010-),670,Saint Vincent and the Grenadines,5142,Food,S2515,Rye,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),670,Saint Vincent and the Grenadines,5142,Food,S2516,Oats,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),670,Saint Vincent and the Grenadines,5142,Food,S2520,Cereals,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),670,Saint Vincent and the Grenadines,5142,Food,S2532,Cassava,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),670,Saint Vincent and the Grenadines,5142,Food,S2531,Potatoes,2021,2021,1000 t,2,I,Imputed value
FBS,Food Balances (2010-),670,Saint Vincent and the Grenadines,5142,Food,S2533,Sweet potatoes,2021,2021,1000 t,1,I,Imputed value
FBS,Food Balances (2010-),670,Saint Vincent and the Grenadines,5142,Food,S2535,Yams,2021,2021,1000 t,1,I,Imputed value
FBS,Food Balances (2010-),882,Samoa,5142,Food,S2511,Wheat,2021,2021,1000 t,19,I,Imputed value
FBS,Food Balances (2010-),882,Samoa,5142,Food,S2807,Rice,2021,2021,1000 t,11,I,Imputed value
FBS,Food Balances (2010-),882,Samoa,5142,Food,S2513,Barley,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),882,Samoa,5142,Food,S2514,Maize,2021,2021,1000 t,1,I,Imputed value
FBS,Food Balances (2010-),882,Samoa,5142,Food,S2515,Rye,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),882,Samoa,5142,Food,S2516,Oats,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),882,Samoa,5142,Food,S2520,Cereals,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),882,Samoa,5142,Food,S2532,Cassava,2021,2021,1000 t,1,I,Imputed value
FBS,Food Balances (2010-),882,Samoa,5142,Food,S2531,Potatoes,2021,2021,1000 t,3,I,Imputed value
FBS,Food Balances (2010-),882,Samoa,5142,Food,S2535,Yams,2021,2021,1000 t,2,I,Imputed value
FBS,Food Balances (2010-),678,Sao Tome and Principe,5142,Food,S2511,Wheat,2021,2021,1000 t,13,I,Imputed value
FBS,Food Balances (2010-),678,Sao Tome and Principe,5142,Food,S2807,Rice,2021,2021,1000 t,11,I,Imputed value
FBS,Food Balances (2010-),678,Sao Tome and Principe,5142,Food,S2513,Barley,2021,2021,1000 t,1,I,Imputed value
FBS,Food Balances (2010-),678,Sao Tome and Principe,5142,Food,S2514,Maize,2021,2021,1000 t,1,I,Imputed value
FBS,Food Balances (2010-),678,Sao Tome and Principe,5142,Food,S2515,Rye,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),678,Sao Tome and Principe,5142,Food,S2516,Oats,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),678,Sao Tome and Principe,5142,Food,S2517,Millet,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),678,Sao Tome and Principe,5142,Food,S2520,Cereals,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),678,Sao Tome and Principe,5142,Food,S2532,Cassava,2021,2021,1000 t,1,I,Imputed value
FBS,Food Balances (2010-),678,Sao Tome and Principe,5142,Food,S2531,Potatoes,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),678,Sao Tome and Principe,5142,Food,S2533,Sweet potatoes,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),678,Sao Tome and Principe,5142,Food,S2535,Yams,2021,2021,1000 t,2,I,Imputed value
FBS,Food Balances (2010-),682,Saudi Arabia,5142,Food,S2511,Wheat,2021,2021,1000 t,3507,I,Imputed value
FBS,Food Balances (2010-),682,Saudi Arabia,5142,Food,S2807,Rice,2021,2021,1000 t,1933,I,Imputed value
FBS,Food Balances (2010-),682,Saudi Arabia,5142,Food,S2513,Barley,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),682,Saudi Arabia,5142,Food,S2514,Maize,2021,2021,1000 t,868,I,Imputed value
FBS,Food Balances (2010-),682,Saudi Arabia,5142,Food,S2516,Oats,2021,2021,1000 t,29,I,Imputed value
FBS,Food Balances (2010-),682,Saudi Arabia,5142,Food,S2517,Millet,2021,2021,1000 t,15,I,Imputed value
FBS,Food Balances (2010-),682,Saudi Arabia,5142,Food,S2518,Sorghum,2021,2021,1000 t,112,I,Imputed value
FBS,Food Balances (2010-),682,Saudi Arabia,5142,Food,S2520,Cereals,2021,2021,1000 t,92,I,Imputed value
FBS,Food Balances (2010-),682,Saudi Arabia,5142,Food,S2531,Potatoes,2021,2021,1000 t,1117,I,Imputed value
FBS,Food Balances (2010-),682,Saudi Arabia,5142,Food,S2533,Sweet potatoes,2021,2021,1000 t,13,I,Imputed value
FBS,Food Balances (2010-),686,Senegal,5142,Food,S2511,Wheat,2021,2021,1000 t,706,I,Imputed value
FBS,Food Balances (2010-),686,Senegal,5142,Food,S2807,Rice,2021,2021,1000 t,2017,I,Imputed value
FBS,Food Balances (2010-),686,Senegal,5142,Food,S2513,Barley,2021,2021,1000 t,43,I,Imputed value
FBS,Food Balances (2010-),686,Senegal,5142,Food,S2514,Maize,2021,2021,1000 t,426,I,Imputed value
FBS,Food Balances (2010-),686,Senegal,5142,Food,S2516,Oats,2021,2021,1000 t,4,I,Imputed value
FBS,Food Balances (2010-),686,Senegal,5142,Food,S2517,Millet,2021,2021,1000 t,388,I,Imputed value
FBS,Food Balances (2010-),686,Senegal,5142,Food,S2518,Sorghum,2021,2021,1000 t,185,I,Imputed value
FBS,Food Balances (2010-),686,Senegal,5142,Food,S2520,Cereals,2021,2021,1000 t,9,I,Imputed value
FBS,Food Balances (2010-),686,Senegal,5142,Food,S2532,Cassava,2021,2021,1000 t,526,I,Imputed value
FBS,Food Balances (2010-),686,Senegal,5142,Food,S2531,Potatoes,2021,2021,1000 t,134,I,Imputed value
FBS,Food Balances (2010-),686,Senegal,5142,Food,S2533,Sweet potatoes,2021,2021,1000 t,52,I,Imputed value
FBS,Food Balances (2010-),686,Senegal,5142,Food,S2535,Yams,2021,2021,1000 t,90,I,Imputed value
FBS,Food Balances (2010-),688,Serbia,5142,Food,S2511,Wheat,2021,2021,1000 t,1461,I,Imputed value
FBS,Food Balances (2010-),688,Serbia,5142,Food,S2807,Rice,2021,2021,1000 t,26,I,Imputed value
FBS,Food Balances (2010-),688,Serbia,5142,Food,S2513,Barley,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),688,Serbia,5142,Food,S2514,Maize,2021,2021,1000 t,110,I,Imputed value
FBS,Food Balances (2010-),688,Serbia,5142,Food,S2515,Rye,2021,2021,1000 t,16,I,Imputed value
FBS,Food Balances (2010-),688,Serbia,5142,Food,S2516,Oats,2021,2021,1000 t,10,I,Imputed value
FBS,Food Balances (2010-),688,Serbia,5142,Food,S2520,Cereals,2021,2021,1000 t,35,I,Imputed value
FBS,Food Balances (2010-),688,Serbia,5142,Food,S2532,Cassava,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),688,Serbia,5142,Food,S2531,Potatoes,2021,2021,1000 t,339,I,Imputed value
FBS,Food Balances (2010-),688,Serbia,5142,Food,S2533,Sweet potatoes,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),690,Seychelles,5142,Food,S2511,Wheat,2021,2021,1000 t,12,I,Imputed value
FBS,Food Balances (2010-),690,Seychelles,5142,Food,S2807,Rice,2021,2021,1000 t,8,I,Imputed value
FBS,Food Balances (2010-),690,Seychelles,5142,Food,S2513,Barley,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),690,Seychelles,5142,Food,S2514,Maize,2021,2021,1000 t,2,I,Imputed value
FBS,Food Balances (2010-),690,Seychelles,5142,Food,S2516,Oats,2021,2021,1000 t,1,I,Imputed value
FBS,Food Balances (2010-),690,Seychelles,5142,Food,S2517,Millet,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),690,Seychelles,5142,Food,S2518,Sorghum,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),690,Seychelles,5142,Food,S2520,Cereals,2021,2021,1000 t,1,I,Imputed value
FBS,Food Balances (2010-),690,Seychelles,5142,Food,S2532,Cassava,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),690,Seychelles,5142,Food,S2531,Potatoes,2021,2021,1000 t,3,I,Imputed value
FBS,Food Balances (2010-),690,Seychelles,5142,Food,S2533,Sweet potatoes,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),694,Sierra Leone,5142,Food,S2511,Wheat,2021,2021,1000 t,130,I,Imputed value
FBS,Food Balances (2010-),694,Sierra Leone,5142,Food,S2807,Rice,2021,2021,1000 t,1373,I,Imputed value
FBS,Food Balances (2010-),694,Sierra Leone,5142,Food,S2513,Barley,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),694,Sierra Leone,5142,Food,S2514,Maize,2021,2021,1000 t,16,I,Imputed value
FBS,Food Balances (2010-),694,Sierra Leone,5142,Food,S2516,Oats,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),694,Sierra Leone,5142,Food,S2517,Millet,2021,2021,1000 t,35,I,Imputed value
FBS,Food Balances (2010-),694,Sierra Leone,5142,Food,S2518,Sorghum,2021,2021,1000 t,46,I,Imputed value
FBS,Food Balances (2010-),694,Sierra Leone,5142,Food,S2520,Cereals,2021,2021,1000 t,9,I,Imputed value
FBS,Food Balances (2010-),694,Sierra Leone,5142,Food,S2532,Cassava,2021,2021,1000 t,1433,I,Imputed value
FBS,Food Balances (2010-),694,Sierra Leone,5142,Food,S2531,Potatoes,2021,2021,1000 t,3,I,Imputed value
FBS,Food Balances (2010-),694,Sierra Leone,5142,Food,S2533,Sweet potatoes,2021,2021,1000 t,191,I,Imputed value
FBS,Food Balances (2010-),703,Slovakia,5142,Food,S2511,Wheat,2021,2021,1000 t,655,I,Imputed value
FBS,Food Balances (2010-),703,Slovakia,5142,Food,S2807,Rice,2021,2021,1000 t,18,I,Imputed value
FBS,Food Balances (2010-),703,Slovakia,5142,Food,S2513,Barley,2021,2021,1000 t,12,I,Imputed value
FBS,Food Balances (2010-),703,Slovakia,5142,Food,S2514,Maize,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),703,Slovakia,5142,Food,S2515,Rye,2021,2021,1000 t,10,I,Imputed value
FBS,Food Balances (2010-),703,Slovakia,5142,Food,S2516,Oats,2021,2021,1000 t,13,I,Imputed value
FBS,Food Balances (2010-),703,Slovakia,5142,Food,S2520,Cereals,2021,2021,1000 t,7,I,Imputed value
FBS,Food Balances (2010-),703,Slovakia,5142,Food,S2531,Potatoes,2021,2021,1000 t,280,I,Imputed value
FBS,Food Balances (2010-),703,Slovakia,5142,Food,S2533,Sweet potatoes,2021,2021,1000 t,1,I,Imputed value
FBS,Food Balances (2010-),703,Slovakia,5142,Food,S2535,Yams,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),705,Slovenia,5142,Food,S2511,Wheat,2021,2021,1000 t,264,I,Imputed value
FBS,Food Balances (2010-),705,Slovenia,5142,Food,S2807,Rice,2021,2021,1000 t,8,I,Imputed value
FBS,Food Balances (2010-),705,Slovenia,5142,Food,S2513,Barley,2021,2021,1000 t,6,I,Imputed value
FBS,Food Balances (2010-),705,Slovenia,5142,Food,S2514,Maize,2021,2021,1000 t,67,I,Imputed value
FBS,Food Balances (2010-),705,Slovenia,5142,Food,S2515,Rye,2021,2021,1000 t,3,I,Imputed value
FBS,Food Balances (2010-),705,Slovenia,5142,Food,S2516,Oats,2021,2021,1000 t,2,I,Imputed value
FBS,Food Balances (2010-),705,Slovenia,5142,Food,S2520,Cereals,2021,2021,1000 t,5,I,Imputed value
FBS,Food Balances (2010-),705,Slovenia,5142,Food,S2531,Potatoes,2021,2021,1000 t,111,I,Imputed value
FBS,Food Balances (2010-),705,Slovenia,5142,Food,S2535,Yams,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),90,Solomon Islands,5142,Food,S2511,Wheat,2021,2021,1000 t,26,I,Imputed value
FBS,Food Balances (2010-),90,Solomon Islands,5142,Food,S2807,Rice,2021,2021,1000 t,62,I,Imputed value
FBS,Food Balances (2010-),90,Solomon Islands,5142,Food,S2513,Barley,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),90,Solomon Islands,5142,Food,S2514,Maize,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),90,Solomon Islands,5142,Food,S2520,Cereals,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),90,Solomon Islands,5142,Food,S2532,Cassava,2021,2021,1000 t,3,I,Imputed value
FBS,Food Balances (2010-),90,Solomon Islands,5142,Food,S2531,Potatoes,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),90,Solomon Islands,5142,Food,S2533,Sweet potatoes,2021,2021,1000 t,107,I,Imputed value
FBS,Food Balances (2010-),90,Solomon Islands,5142,Food,S2535,Yams,2021,2021,1000 t,43,I,Imputed value
FBS,Food Balances (2010-),710,South Africa,5142,Food,S2511,Wheat,2021,2021,1000 t,3322,I,Imputed value
FBS,Food Balances (2010-),710,South Africa,5142,Food,S2807,Rice,2021,2021,1000 t,1278,I,Imputed value
FBS,Food Balances (2010-),710,South Africa,5142,Food,S2513,Barley,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),710,South Africa,5142,Food,S2514,Maize,2021,2021,1000 t,4538,I,Imputed value
FBS,Food Balances (2010-),710,South Africa,5142,Food,S2515,Rye,2021,2021,1000 t,1,I,Imputed value
FBS,Food Balances (2010-),710,South Africa,5142,Food,S2516,Oats,2021,2021,1000 t,99,I,Imputed value
FBS,Food Balances (2010-),710,South Africa,5142,Food,S2517,Millet,2021,2021,1000 t,6,I,Imputed value
FBS,Food Balances (2010-),710,South Africa,5142,Food,S2518,Sorghum,2021,2021,1000 t,45,I,Imputed value
FBS,Food Balances (2010-),710,South Africa,5142,Food,S2520,Cereals,2021,2021,1000 t,55,I,Imputed value
FBS,Food Balances (2010-),710,South Africa,5142,Food,S2532,Cassava,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),710,South Africa,5142,Food,S2531,Potatoes,2021,2021,1000 t,2207,I,Imputed value
FBS,Food Balances (2010-),710,South Africa,5142,Food,S2533,Sweet potatoes,2021,2021,1000 t,69,I,Imputed value
FBS,Food Balances (2010-),710,South Africa,5142,Food,S2535,Yams,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),728,South Sudan,5142,Food,S2511,Wheat,2021,2021,1000 t,55,I,Imputed value
FBS,Food Balances (2010-),728,South Sudan,5142,Food,S2807,Rice,2021,2021,1000 t,77,I,Imputed value
FBS,Food Balances (2010-),728,South Sudan,5142,Food,S2513,Barley,2021,2021,1000 t,1,I,Imputed value
FBS,Food Balances (2010-),728,South Sudan,5142,Food,S2514,Maize,2021,2021,1000 t,243,I,Imputed value
FBS,Food Balances (2010-),728,South Sudan,5142,Food,S2515,Rye,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),728,South Sudan,5142,Food,S2516,Oats,2021,2021,1000 t,2,I,Imputed value
FBS,Food Balances (2010-),728,South Sudan,5142,Food,S2517,Millet,2021,2021,1000 t,45,I,Imputed value
FBS,Food Balances (2010-),728,South Sudan,5142,Food,S2518,Sorghum,2021,2021,1000 t,474,I,Imputed value
FBS,Food Balances (2010-),728,South Sudan,5142,Food,S2520,Cereals,2021,2021,1000 t,11,I,Imputed value
FBS,Food Balances (2010-),728,South Sudan,5142,Food,S2532,Cassava,2021,2021,1000 t,1307,I,Imputed value
FBS,Food Balances (2010-),728,South Sudan,5142,Food,S2531,Potatoes,2021,2021,1000 t,1,I,Imputed value
FBS,Food Balances (2010-),728,South Sudan,5142,Food,S2533,Sweet potatoes,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),728,South Sudan,5142,Food,S2535,Yams,2021,2021,1000 t,48,I,Imputed value
FBS,Food Balances (2010-),724,Spain,5142,Food,S2511,Wheat,2021,2021,1000 t,4778,I,Imputed value
FBS,Food Balances (2010-),724,Spain,5142,Food,S2807,Rice,2021,2021,1000 t,564,I,Imputed value
FBS,Food Balances (2010-),724,Spain,5142,Food,S2513,Barley,2021,2021,1000 t,30,I,Imputed value
FBS,Food Balances (2010-),724,Spain,5142,Food,S2514,Maize,2021,2021,1000 t,100,I,Imputed value
FBS,Food Balances (2010-),724,Spain,5142,Food,S2515,Rye,2021,2021,1000 t,73,I,Imputed value
FBS,Food Balances (2010-),724,Spain,5142,Food,S2516,Oats,2021,2021,1000 t,26,I,Imputed value
FBS,Food Balances (2010-),724,Spain,5142,Food,S2518,Sorghum,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),724,Spain,5142,Food,S2520,Cereals,2021,2021,1000 t,4,I,Imputed value
FBS,Food Balances (2010-),724,Spain,5142,Food,S2531,Potatoes,2021,2021,1000 t,2835,I,Imputed value
FBS,Food Balances (2010-),724,Spain,5142,Food,S2533,Sweet potatoes,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),724,Spain,5142,Food,S2535,Yams,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),144,Sri Lanka,5142,Food,S2511,Wheat,2021,2021,1000 t,1194,I,Imputed value
FBS,Food Balances (2010-),144,Sri Lanka,5142,Food,S2807,Rice,2021,2021,1000 t,4161,I,Imputed value
FBS,Food Balances (2010-),144,Sri Lanka,5142,Food,S2513,Barley,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),144,Sri Lanka,5142,Food,S2514,Maize,2021,2021,1000 t,242,I,Imputed value
FBS,Food Balances (2010-),144,Sri Lanka,5142,Food,S2515,Rye,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),144,Sri Lanka,5142,Food,S2516,Oats,2021,2021,1000 t,1,I,Imputed value
FBS,Food Balances (2010-),144,Sri Lanka,5142,Food,S2517,Millet,2021,2021,1000 t,1,I,Imputed value
FBS,Food Balances (2010-),144,Sri Lanka,5142,Food,S2518,Sorghum,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),144,Sri Lanka,5142,Food,S2520,Cereals,2021,2021,1000 t,1,I,Imputed value
FBS,Food Balances (2010-),144,Sri Lanka,5142,Food,S2532,Cassava,2021,2021,1000 t,201,I,Imputed value
FBS,Food Balances (2010-),144,Sri Lanka,5142,Food,S2531,Potatoes,2021,2021,1000 t,168,I,Imputed value
FBS,Food Balances (2010-),144,Sri Lanka,5142,Food,S2533,Sweet potatoes,2021,2021,1000 t,30,I,Imputed value
FBS,Food Balances (2010-),144,Sri Lanka,5142,Food,S2535,Yams,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),729,Sudan,5142,Food,S2511,Wheat,2021,2021,1000 t,2970,I,Imputed value
FBS,Food Balances (2010-),729,Sudan,5142,Food,S2807,Rice,2021,2021,1000 t,168,I,Imputed value
FBS,Food Balances (2010-),729,Sudan,5142,Food,S2513,Barley,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),729,Sudan,5142,Food,S2514,Maize,2021,2021,1000 t,48,I,Imputed value
FBS,Food Balances (2010-),729,Sudan,5142,Food,S2515,Rye,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),729,Sudan,5142,Food,S2516,Oats,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),729,Sudan,5142,Food,S2517,Millet,2021,2021,1000 t,850,I,Imputed value
FBS,Food Balances (2010-),729,Sudan,5142,Food,S2518,Sorghum,2021,2021,1000 t,2600,I,Imputed value
FBS,Food Balances (2010-),729,Sudan,5142,Food,S2520,Cereals,2021,2021,1000 t,5,I,Imputed value
FBS,Food Balances (2010-),729,Sudan,5142,Food,S2532,Cassava,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),729,Sudan,5142,Food,S2531,Potatoes,2021,2021,1000 t,454,I,Imputed value
FBS,Food Balances (2010-),729,Sudan,5142,Food,S2533,Sweet potatoes,2021,2021,1000 t,254,I,Imputed value
FBS,Food Balances (2010-),729,Sudan,5142,Food,S2535,Yams,2021,2021,1000 t,158,I,Imputed value
FBS,Food Balances (2010-),740,Suriname,5142,Food,S2511,Wheat,2021,2021,1000 t,39,I,Imputed value
FBS,Food Balances (2010-),740,Suriname,5142,Food,S2807,Rice,2021,2021,1000 t,62,I,Imputed value
FBS,Food Balances (2010-),740,Suriname,5142,Food,S2513,Barley,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),740,Suriname,5142,Food,S2514,Maize,2021,2021,1000 t,1,I,Imputed value
FBS,Food Balances (2010-),740,Suriname,5142,Food,S2516,Oats,2021,2021,1000 t,0,I,Imputed value
FBS,Food Balances (2010-),740,Suriname,5142,Food,S2520,Cereals,2021,2021,1000 t,1,I,Imputed value
